4 5450 30.6571546994284 -22.6242330714082 0
4 5500 37.7139553209659 -26.0775610351393 0
4 5550 38.4646787913422 -30.8821912455478 0
4 5600 38.4646787913422 -40.7917410545154 0
4 5650 35.1614955216864 -43.9447796300959 0
4 5700 27.2038267356973 -47.398107593827 0
4 5750 17.444421620805 -47.6983969819776 0
4 5800 13.0902254926223 -45.7465159589991 0
4 5850 8.28559528221383 -41.8427539130422 0
4 5900 13.0902254926223 -35.3865320678058 0
4 5950 13.5406595748481 -23.3749565417845 0
4 6000 5.88328017700958 -21.4230755188061 0
4 6050 -11.383359641646 -19.4711944958276 0
4 6100 -20 -20 0
4 6150 -34.8059319173874 -19.4711944958276 0
4 6200 -46.3670733611829 -19.1709051076771 0
4 6250 -47.568230913785 -7.75990835795692 0
4 6300 -47.8685203019356 3.65108839176326 0
4 6350 -46.2169286671076 13.2603488125803 0
4 6400 -45.7664945848818 22.5693198452467 0

